Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
70	32	0	0.820366359	8.22147157	7.56421671	3.36281151	8.56167973	5.19886822	0	0	0	257.226	0	0	3
71	33	0	0.832085879	8.25169131	7.67791159	3.73162065	8.56167973	4.83005908	0	0	0	256.409	0	0	3
72	33	0	0.843805398	8.28413648	7.78378405	4.13997796	8.56167973	4.42170177	0	0	0	258.006	0	0	3
73	34	0	0.855524917	8.32289895	7.88106128	4.79800308	8.56167973	3.76367665	0	0	0	257.801	0	0	3
74	34	0	0.867244437	8.36584835	7.96403443	5.46056422	8.56167973	3.10111551	0	0	0	259.188	0	0	3
75	35	0	0.878963956	8.40186595	8.03243679	6.15706857	8.56167973	2.40461116	0	0	0	258.991	0	0	3
76	35	0	0.890683476	8.44118865	8.08555587	6.8624622	8.56167973	1.69921753	0	0	0	260.084	0	0	3
77	35	0	0.902402995	8.47527711	8.12306319	7.51195319	8.56167973	1.04972654	0	0	0	259.139	0	0	3
78	36	0	0.914122515	8.51396913	8.14636589	7.80841294	8.56167973	0.753266793	0	0	0	260.638	0	0	3
79	36	0	0.925842034	8.55050181	8.15540473	7.80841294	8.56167973	0.753266793	0	0	0	259.958	0	0	3
80	37	0	0.937561553	8.58676684	8.15944599	7.80841294	8.58676684	0.778353908	0	0	0	261.366	0	0	3
81	37	0	0.949281073	8.62107755	8.16136074	7.80841294	8.62107755	0.812664614	0	0	0	260.647	0	0	3
82	38	0	0.961000592	8.66432975	8.16374795	7.80841294	8.66432975	0.85591681	0	0	0	262.145	0	0	3
83	38	0	0.972720112	8.70232705	8.16844807	7.80841294	8.70232705	0.893914118	0	0	0	262.039	0	0	3
84	39	0	0.984439631	8.73743096	8.17480394	7.80841294	8.73743096	0.929018028	0	0	0	263.297	0	0	3
85	39	0	0.99615915	8.77908922	8.18480265	7.80841294	8.77908922	0.97067628	0	0	0	263.071	0	0	3
86	40	0	1.00787867	8.81886745	8.1978643	7.80841294	8.81886745	1.01045451	0.243201785	0	24	264.082	0	0	3
